,Y_validation,date,lpred
0,317.66,2016-02-26,321.8223168945451
1,208.69,2016-02-29,207.2270344196068
2,335.07,2016-03-01,336.08471189025
3,219.99,2016-03-02,220.26089901778275
4,28.25,2016-03-03,28.04983272596523
5,32.6,2016-03-04,33.177495130082505
6,25.52,2016-03-07,25.19460850613855
7,225.33,2016-03-08,225.96971188055176
8,351.09,2016-03-09,357.07208301348476
9,29.39,2016-03-10,29.340006373734106
10,327.17,2016-03-11,326.13468934680645
11,30.08,2016-03-14,29.3992495570038
12,205.98,2016-03-15,206.18701595697812
13,229.59,2016-03-16,227.64648678224262
14,207.85,2016-03-17,205.96300364186948
15,350.02,2016-03-18,347.73391741972756
16,283.46,2016-03-21,282.1303946982032
17,204.88,2016-03-22,205.0965600468569
18,213.79,2016-03-23,213.69954689216985
19,29.33,2016-03-24,29.460206380146985
20,316.53,2016-03-28,320.76296290363916
21,219.56,2016-03-29,218.47825276200302
22,328.98,2016-03-30,327.3917420205763
23,315.4,2016-03-31,313.1859738375208
24,306.11,2016-04-01,307.3933319197889
25,304.18,2016-04-04,295.52549445260644
26,369.8,2016-04-05,371.10642494636875
27,32.37,2016-04-06,31.726457723437107
28,100.65,2016-04-07,102.49475113997778
29,34.59,2016-04-08,34.92368015811782
30,215.15,2016-04-11,214.76893916014438
31,31.07,2016-04-12,31.20032794361061
32,245.62,2016-04-13,245.56105953835856
33,270.13,2016-04-14,266.9201583188545
34,385.0,2016-04-15,385.6866788967792
35,308.74,2016-04-18,306.24149290370906
36,284.12,2016-04-19,282.50849303645725
37,15.8,2016-04-20,15.692621760431095
38,33.12,2016-04-21,33.16528808224517
39,28.73,2016-04-22,29.182056075135634
40,248.44,2016-04-25,247.3130684266568
41,223.43,2016-04-26,222.54960417337008
42,256.76,2016-04-27,253.37463722025922
43,25.85,2016-04-28,26.580458203741372
44,343.75,2016-04-29,344.9402916374889
45,26.77,2016-05-02,27.01627010752663
46,36.62,2016-05-03,36.72359541517011
47,284.45,2016-05-04,282.1785508458414
48,269.2,2016-05-05,270.4142261507538
49,254.34,2016-05-06,255.93242907657884
50,215.26,2016-05-09,214.27263604157173
51,94.84,2016-05-10,96.01287883399235
52,175.23,2016-05-11,176.27531057926663
53,83.24,2016-05-12,86.04163547188305
54,32.31,2016-05-13,31.270519502007645
55,336.41,2016-05-16,333.238341950219
56,38.45,2016-05-17,38.78643176857972
57,28.69,2016-05-18,29.00536265622121
58,33.53,2016-05-19,33.6393206012268
59,268.26,2016-05-20,269.71412625189714
60,298.52,2016-05-23,295.7683938757289
61,214.96,2016-05-24,216.8944984148947
62,361.61,2016-05-25,363.40314849628487
63,31.94,2016-05-26,32.0090101216752
64,241.46,2016-05-27,238.4670132988415
65,31.31,2016-05-31,31.663962341818504
66,199.37,2016-06-01,200.01628376559367
67,228.92,2016-06-02,227.42022474922157
68,222.53,2016-06-03,221.24692143136727
69,29.95,2016-06-06,29.9184299888498
70,26.62,2016-06-07,26.255508287223265
71,30.39,2016-06-08,30.25518661898029
72,24.65,2016-06-09,24.62552136653325
73,246.15,2016-06-10,245.78965222320437
74,241.49,2016-06-13,244.8285572747152
75,219.61,2016-06-14,220.70551437069958
76,337.95,2016-06-15,341.73549668307527
77,30.14,2016-06-16,30.084404835617505
78,251.21,2016-06-17,250.49934539522746
79,239.49,2016-06-20,240.8813760010451
80,325.89,2016-06-21,319.9922915797705
81,33.75,2016-06-22,33.687740851254986
82,203.99,2016-06-23,202.76674168370067
83,331.53,2016-06-24,330.2062449301502
84,305.52,2016-06-27,305.92250627707256
85,198.3,2016-06-28,199.91528488551768
86,34.4,2016-06-29,34.41251248139628
87,323.1,2016-06-30,321.8859623323475
88,199.11,2016-07-01,195.03760925824224
89,168.94,2016-07-05,168.18004783880542
90,32.66,2016-07-06,32.23117093060267
91,309.1,2016-07-07,313.06076896447973
92,291.72,2016-07-08,291.5388700137286
93,95.37,2016-07-11,93.61727622574246
94,329.52,2016-07-12,327.5538625058556
95,311.24,2016-07-13,316.33425311291705
96,262.01,2016-07-14,259.49834269042526
97,259.94,2016-07-15,263.7905253405178
98,342.85,2016-07-18,339.68453898777443
99,26.5,2016-07-19,26.470150644996693
100,138.7,2016-07-20,138.88644017702353
101,248.48,2016-07-21,248.32780177878027
102,33.26,2016-07-22,33.220863475248166
103,30.31,2016-07-25,30.05023935277289
104,204.11,2016-07-26,203.096184262115
105,19.9,2016-07-27,19.368538739347812
106,120.5,2016-07-28,119.55404603011172
107,345.0,2016-07-29,342.71893128082115
108,254.96,2016-08-01,256.50034680006985
109,23.04,2016-08-02,23.32229009820341
110,35.16,2016-08-03,35.60018248069487
111,20.1,2016-08-04,19.95833118412869
112,226.25,2016-08-05,224.85712428083752
113,26.39,2016-08-08,26.077966330507174
114,230.13,2016-08-09,228.0504302424447
115,171.54,2016-08-10,173.43546782298006
116,36.01,2016-08-11,35.908714425012974
117,360.75,2016-08-12,357.4772851504688
118,203.52,2016-08-15,207.1993821680758
119,235.84,2016-08-16,234.8732227591389
120,29.25,2016-08-17,29.151610898752928
121,37.51,2016-08-18,37.18388802387773
122,19.1,2016-08-19,18.911336129785866
123,34.18,2016-08-22,33.532680481815675
124,27.67,2016-08-23,27.3425441151865
125,28.53,2016-08-24,28.503589497248967
126,214.68,2016-08-25,215.2995388255967
127,366.23,2016-08-26,363.5818824946097
128,28.64,2016-08-29,28.54553508981831
129,94.47,2016-08-30,95.16325988739064
130,260.41,2016-08-31,262.11491190189076
131,355.68,2016-09-01,358.06450266645965
132,34.77,2016-09-02,34.997908910750155
133,19.84,2016-09-06,19.61063422100689
134,27.57,2016-09-07,27.42835039672879
135,55.7865,2016-09-08,56.887275904323204
136,239.72,2016-09-09,240.24561351888298
137,177.21,2016-09-12,178.28920407167675
138,20.92,2016-09-13,20.812667256500603
139,100.3,2016-09-14,101.63381937367365
140,307.19,2016-09-15,309.173430191752
141,252.14,2016-09-16,249.47612348526457
142,331.66,2016-09-19,331.4529229077843
143,183.56,2016-09-20,184.5023108147716
144,283.37,2016-09-21,284.6883489287869
145,31.96,2016-09-22,32.21146735030588
146,363.69,2016-09-23,361.32716083561064
147,211.705,2016-09-26,210.27178324282156
148,284.54,2016-09-27,287.165233009125
149,304.0,2016-09-28,305.18797093763436
150,343.45,2016-09-29,338.87722349940293
151,221.07,2016-09-30,218.55890996775267
152,36.58,2016-10-03,37.25876362922291
153,346.17,2016-10-04,345.1477345093772
154,24.72,2016-10-05,24.639816840670505
155,120.84,2016-10-06,122.48287123233945
156,30.06,2016-10-07,30.548008564428564
157,335.1,2016-10-10,333.9859815938989
158,23.25,2016-10-11,23.265997789403443
159,27.86,2016-10-12,28.04584681021216
160,335.49,2016-10-13,340.14675712348605
161,223.41,2016-10-14,221.12229477728727
162,28.57,2016-10-17,28.555834526360208
163,31.6143,2016-10-18,31.449033538037057
164,31.76,2016-10-19,31.38575901624364
165,237.19,2016-10-20,236.94676503283415
166,334.77,2016-10-21,337.0198131260654
167,21.98,2016-10-24,21.634398431177004
168,19.2,2016-10-25,19.27594580031203
169,229.01,2016-10-26,228.4043834990344
170,325.14,2016-10-27,322.9952310004546
171,23.84,2016-10-28,23.873546202697142
172,166.06,2016-10-31,165.65235624497268
173,25.06,2016-11-01,24.957868133408155
174,303.86,2016-11-02,305.1125831799328
175,210.615,2016-11-03,211.48181586079718
176,127.26,2016-11-04,128.16831223782887
177,333.63,2016-11-07,337.034980970121
178,219.25,2016-11-08,219.54081723936787
179,134.23,2016-11-09,134.2566845081019
180,242.51,2016-11-10,244.98065870747712
181,228.36,2016-11-11,228.07205711813657
182,197.78,2016-11-14,198.72187154206858
183,301.97,2016-11-15,304.4791521502159
184,32.25,2016-11-16,32.57796691204038
185,24.1,2016-11-17,23.707687452962404
186,28.05,2016-11-18,27.86425302352513
187,206.93,2016-11-21,206.09474581868466
188,312.5,2016-11-22,315.51352431105096
189,259.96,2016-11-23,256.61694531429794
190,84.842,2016-11-25,83.04722172615573
191,25.83,2016-11-28,25.925905583821347
192,198.09,2016-11-29,198.19397226846138
193,325.84,2016-11-30,326.876669129153
194,27.08,2016-12-01,27.03759507817316
195,263.12,2016-12-02,260.09197022631963
196,222.49,2016-12-05,223.56315120700003
197,204.46,2016-12-06,204.5235280497833
198,214.0,2016-12-07,212.6617923170229
199,249.97,2016-12-08,248.87377014070682
200,30.02,2016-12-09,30.21626575916926
201,33.09,2016-12-12,32.41615655853681
202,28.1314,2016-12-13,28.0239537147555
203,286.04,2016-12-14,287.27520450499765
204,184.52,2016-12-15,187.85756320932364
205,199.1,2016-12-16,198.38031366146095
206,242.78,2016-12-19,244.9617853039117
207,355.75,2016-12-20,354.9100801526738
208,24.49,2016-12-21,24.41750653659755
209,109.25,2016-12-22,109.13565153561183
210,27.9,2016-12-23,27.628172491085046
211,337.89,2016-12-27,343.01411405454667
212,212.28,2016-12-28,209.9709672541638
213,202.21,2016-12-29,201.14387384566987
214,28.49,2016-12-30,28.406620786702526
215,30.66,2017-01-03,30.731627289878034
216,339.03,2017-01-04,339.23939457791664
217,178.73,2017-01-05,178.27219657016423
218,261.5,2017-01-06,262.77483333440114
219,193.0,2017-01-09,189.54094304362525
220,231.77,2017-01-10,231.8421875867458
221,39.17,2017-01-11,39.01010792631328
222,383.45,2017-01-12,383.34893315928633
223,205.2,2017-01-13,201.91934814631836
224,308.03,2017-01-17,307.90945821931393
225,33.35,2017-01-18,32.91013691063506
226,238.1,2017-01-19,236.24771687840962
227,29.81,2017-01-20,29.6253409326484
228,22.96,2017-01-23,22.671706659231432
229,198.08,2017-01-24,197.47909087241055
230,312.6,2017-01-25,312.99871177043565
231,231.63,2017-01-26,231.68237448094158
232,222.41,2017-01-27,224.8215866326027
233,37.89,2017-01-30,37.94751986937672
234,143.55,2017-01-31,144.36688298853355
235,219.58,2017-02-01,219.70881519815143
236,27.57,2017-02-02,26.532237778844205
237,46.97,2017-02-03,46.8931959919787
238,32.13,2017-02-06,32.11129087972846
239,69.4,2017-02-07,70.83047608857123
240,97.73,2017-02-08,99.54025303460045
241,149.56,2017-02-09,150.78339259335098
242,20.54,2017-02-10,20.608037757836016
243,213.98,2017-02-13,211.7413205561734
244,314.07,2017-02-14,312.75110065860895
245,226.89,2017-02-15,228.7534852754349
246,278.85,2017-02-16,277.65883806566376
247,183.4,2017-02-17,184.4776065157343
248,183.77,2017-02-21,185.61945157557227
249,99.55,2017-02-22,99.09082586084537
250,25.03,2017-02-23,24.87157530436781
251,189.4,2017-02-24,189.33923292307088
252,23.61,2017-02-27,23.666172935633796
253,210.09,2017-02-28,210.05339682682296
254,33.16,2017-03-01,33.45816385446423
255,27.23,2017-03-02,26.872091791790268
256,362.22,2017-03-03,359.36502316735533
257,220.99,2017-03-06,224.29410158511234
258,34.5,2017-03-07,33.97524126840804
259,243.18,2017-03-08,243.73019480539506
260,30.81,2017-03-09,30.493131751469804
261,262.05,2017-03-10,262.7960821505661
262,347.51,2017-03-13,352.7940188440695
263,17.4,2017-03-14,16.967291875407817
264,31.27,2017-03-15,31.10559753742723
265,20.9,2017-03-16,20.873933135541776
266,204.01,2017-03-17,206.14494427529928
267,267.53,2017-03-20,262.0047270478797
268,189.57,2017-03-21,191.5775713961707
269,50.19,2017-03-22,49.27719891077689
270,198.7,2017-03-23,194.1228319556551
271,229.7,2017-03-24,230.16127140462612
272,198.69,2017-03-27,200.5236677325098
273,31.79,2017-03-28,31.590046285324362
274,182.802,2017-03-29,182.4560080379585
275,205.4,2017-03-30,203.54323205522746
276,332.3,2017-03-31,328.48386175794906
277,26.49,2017-04-03,26.61273496290066
278,185.35,2017-04-04,183.20360657326563
279,265.17,2017-04-05,264.2919212134333
280,224.78,2017-04-06,225.4837267180876
281,115.24,2017-04-07,115.80735768335825
282,34.42,2017-04-10,34.67543118124729
283,204.94,2017-04-11,206.66189089551983
284,343.4,2017-04-12,343.9549146383924
285,333.69,2017-04-13,330.94972719823886
286,313.06,2017-04-17,311.98654026745214
287,247.455,2017-04-18,250.21601323897323
288,28.03,2017-04-19,27.879131169370687
289,34.41,2017-04-20,34.2123091052658
290,226.16,2017-04-21,227.59031888982395
291,31.56,2017-04-24,31.813099867616415
292,217.75,2017-04-25,216.6170516032443
293,204.7,2017-04-26,204.52347515026662
294,193.15,2017-04-27,191.2937132556774
295,207.335,2017-04-28,209.77161769679867
296,188.34,2017-05-01,186.0362796442738
297,29.57,2017-05-02,28.801335769300707
298,202.73,2017-05-03,201.82304130236002
299,29.67,2017-05-04,29.165725289232455
300,191.2,2017-05-05,191.71547272547588
301,224.59,2017-05-08,225.7508558175649
302,19.94,2017-05-09,19.867488689854703
303,76.764,2017-05-10,78.42817548339502
304,281.19,2017-05-11,281.2385884572701
305,28.27,2017-05-12,28.51027907781777
306,37.74,2017-05-15,37.76533873554331
307,266.15,2017-05-16,266.9868440610254
308,32.6,2017-05-17,33.25346634505463
309,35.32,2017-05-18,35.716451062089945
310,269.7,2017-05-19,270.7337905351279
311,250.56,2017-05-22,247.4253065856983
312,28.2,2017-05-23,27.922193683300065
313,164.93,2017-05-24,163.52900332120475
314,207.0,2017-05-25,210.28765880986572
315,260.74,2017-05-26,260.31740266709375
316,355.59,2017-05-30,354.01961362905877
317,32.05,2017-05-31,31.918260862784933
318,34.87,2017-06-01,34.64157274114038
319,208.35,2017-06-02,209.24537034101962
320,32.46,2017-06-05,31.826221976868496
321,296.74,2017-06-06,297.6426523453386
322,24.59,2017-06-07,25.196465317665343
323,21.95,2017-06-08,22.71428973017946
324,224.91,2017-06-09,225.23473362243215
325,179.0,2017-06-12,173.97907223887012
326,43.75,2017-06-13,44.58868607578151
327,330.93,2017-06-14,336.6278815653627
328,279.2,2017-06-15,279.1978572139774
329,279.76,2017-06-16,278.67302401821877
330,37.04,2017-06-19,37.2981644917368
331,253.01,2017-06-20,254.58355122266278
332,300.25,2017-06-21,299.03409980605517
333,31.45,2017-06-22,31.57763675970071
334,41.1,2017-06-23,40.893617484990756
335,231.61,2017-06-26,228.3378550196062
336,20.72,2017-06-27,20.82647992625955
337,33.71,2017-06-28,33.96288361284671
338,277.39,2017-06-29,279.6109911738972
339,230.61,2017-06-30,229.24782215219443
340,30.4,2017-07-03,30.832171863317257
341,341.1,2017-07-05,341.88154927075607
342,183.39,2017-07-06,184.03353425701908
343,252.48,2017-07-07,249.83746223917655
344,210.24,2017-07-10,208.13373017432744
345,227.79,2017-07-11,232.9240659519096
346,21.055,2017-07-12,20.90414696606903
347,27.89,2017-07-13,28.03695438563966
348,35.47,2017-07-14,35.02578874476012
349,24.75,2017-07-17,25.353407419776616
350,30.99,2017-07-18,31.430244226381745
351,327.09,2017-07-19,330.43077362714774
352,28.11,2017-07-20,28.112760853648908
353,137.95,2017-07-21,137.58340701373143
354,220.17,2017-07-24,214.47386175399674
355,319.57,2017-07-25,319.14552607274214
356,340.97,2017-07-26,344.03904475639774
357,31.33,2017-07-27,31.212288566314726
358,206.92,2017-07-28,203.78411932755367
359,191.07,2017-07-31,190.97566221875763
360,45.59,2017-08-01,45.71762694994044
361,28.89,2017-08-02,29.013418200260055
362,21.4,2017-08-03,21.18567290897016
363,195.3,2017-08-04,195.60432827929424
364,27.38,2017-08-07,27.38155040329137
365,26.25,2017-08-08,26.510889946076226
366,30.89,2017-08-09,30.35140471456576
367,203.34,2017-08-10,204.811218847748
368,26.87,2017-08-11,26.684154919015747
369,26.31,2017-08-14,26.687774951923863
370,336.22,2017-08-15,335.9902163914882
371,207.99,2017-08-16,208.20163603415745
372,104.95,2017-08-17,107.29568203077065
373,250.24,2017-08-18,247.39933974486087
374,304.7,2017-08-21,302.74385778682745
375,308.85,2017-08-22,307.5968618110333
376,310.17,2017-08-23,311.0242194640392
377,190.62,2017-08-24,190.89060835149675
378,27.94,2017-08-25,28.175135322406405
379,235.29,2017-08-28,234.15057145704372
380,313.79,2017-08-29,311.12326854526583
381,17.6,2017-08-30,17.60105189711375
382,237.37,2017-08-31,236.6522924945612
383,33.23,2017-09-01,33.867601341455384
384,33.3,2017-09-05,33.20516212617488
385,27.27,2017-09-06,27.424233171503175
386,355.4,2017-09-07,355.11652910546286
387,26.82,2017-09-08,26.76005155613676
388,37.85,2017-09-11,37.697951484560775
389,32.46,2017-09-12,32.5379615246744
390,187.59,2017-09-13,189.54240543809024
391,193.74,2017-09-14,195.4312797204122
392,318.87,2017-09-15,313.95113652361806
393,199.45,2017-09-18,198.14668357825343
394,159.22,2017-09-19,162.07946645286228
395,229.36,2017-09-20,228.43244765863568
396,151.28,2017-09-21,152.80453750637645
397,29.43,2017-09-22,30.156501396268517
398,204.38,2017-09-25,202.11270521330312
399,202.6,2017-09-26,205.4098406394699
400,207.5,2017-09-27,207.28795637500576
401,23.07,2017-09-28,22.960246647136927
402,28.33,2017-09-29,28.547317992038558
403,30.99,2017-10-02,30.797250401537326
404,122.74,2017-10-03,123.5428251101354
405,33.9,2017-10-04,34.20421601375753
406,320.23,2017-10-05,319.71384544806494
407,221.93,2017-10-06,220.7319601614078
408,235.52,2017-10-09,238.31073734503167
409,20.22,2017-10-10,19.981451880208702
410,34.98,2017-10-11,34.73377239214153
411,252.51,2017-10-12,252.520615679942
412,24.02,2017-10-13,24.117720225604415
413,33.9,2017-10-16,34.07107229768789
414,235.6,2017-10-17,237.4050019521806
415,27.75,2017-10-18,28.56584243337295
416,101.49,2017-10-19,100.87416427784723
417,229.73,2017-10-20,227.88833871550634
418,21.06,2017-10-23,21.00295876945271
419,210.19,2017-10-24,208.97354829997104
420,20.64,2017-10-25,20.689492695242663
421,229.64,2017-10-26,228.75763303143225
422,23.91,2017-10-27,24.073982768366
423,195.74,2017-10-30,192.7472580204278
424,21.0,2017-10-31,21.07537731550876
425,26.81,2017-11-01,26.47761882445475
426,242.99,2017-11-02,242.56912536440365
427,246.87,2017-11-03,248.26584248350224
428,209.6,2017-11-06,211.24432803021654
429,206.42,2017-11-07,203.94425186818927
430,190.79,2017-11-08,190.64329555371754
431,102.04,2017-11-09,101.0699647823418
432,216.88,2017-11-10,216.70467030030719
433,256.0,2017-11-13,255.8759374033051
434,32.47,2017-11-14,33.037079884779274
435,230.61,2017-11-15,227.22673887721572
436,97.08,2017-11-16,96.46370745787507
437,356.91,2017-11-17,351.54776138066757
438,363.8,2017-11-20,366.01202808063715
439,100.05,2017-11-21,101.25896215451885
440,193.37,2017-11-22,192.5268548934365
441,328.4,2017-11-24,327.8333522510322
442,27.56,2017-11-27,27.243714605599862
443,52.0,2017-11-28,52.14600042706209
444,190.32,2017-11-29,192.1613547438006
445,196.4,2017-11-30,195.40177925253488
446,19.6,2017-12-01,19.671058501920427
447,34.38,2017-12-04,34.56223842238238
448,207.61,2017-12-05,209.89742868101183
449,223.57,2017-12-06,225.3206547872827
450,124.17,2017-12-07,126.05292915224734
451,29.6,2017-12-08,29.758315788745705
452,19.59,2017-12-11,19.701843701289768
453,27.75,2017-12-12,27.88874142295029
454,182.78,2017-12-13,182.6034840050446
455,30.32,2017-12-14,30.246572099242755
456,31.23,2017-12-15,31.56469004190464
457,29.49,2017-12-18,29.42372214845161
458,34.0,2017-12-19,33.84096592344824
459,186.8,2017-12-20,188.16603204549438
460,240.76,2017-12-21,240.28220171357015
461,33.4,2017-12-22,33.06267365629306
462,228.49,2017-12-26,230.6006775208349
463,325.22,2017-12-27,321.50430453383007
464,230.97,2017-12-28,230.8791629210931
465,32.74,2017-12-29,32.69988494651615
466,380.66,2018-01-02,379.4219523488081
467,31.5,2018-01-03,30.98742863112564
468,226.99,2018-01-04,225.3421165451652
469,217.48,2018-01-05,214.75995254021748
470,375.34,2018-01-08,369.01094380765403
471,215.4,2018-01-09,217.97777772806
472,341.84,2018-01-10,337.27599167884046
473,310.83,2018-01-11,312.14174359532046
474,36.0,2018-01-12,35.98975999792857
475,28.17,2018-01-16,28.379580717489617
476,31.7,2018-01-17,31.745082186498166
477,31.36,2018-01-18,30.939991136784727
478,267.88,2018-01-19,263.10244941409826
479,333.35,2018-01-22,334.3074206574319
480,351.56,2018-01-23,356.1062063942024
481,41.83,2018-01-24,42.16544452732627
482,219.46,2018-01-25,220.01867269107876
483,34.43,2018-01-26,34.450666430573406
484,247.74,2018-01-29,247.11245309899448
485,23.61,2018-01-30,23.5829195463038
486,119.03,2018-01-31,118.59490036669138
487,198.55,2018-02-01,195.17734461662118
488,366.48,2018-02-02,368.4246962702
489,32.47,2018-02-05,32.28836871552302
490,203.76,2018-02-06,205.3082245538434
491,355.4,2018-02-07,359.9377494205995
492,24.68,2018-02-08,24.28465968978682
493,30.55,2018-02-09,30.76849103758323
494,231.1,2018-02-12,234.15028076854475
495,202.49,2018-02-13,201.5787499728566
496,28.56,2018-02-14,28.685720409306974
497,20.6,2018-02-15,20.497882679302563
498,31.61,2018-02-16,31.723162401717644
499,215.46,2018-02-20,213.20424318255579
500,23.92,2018-02-21,23.791713006591095
501,43.3,2018-02-22,42.922135263256976
502,371.24,2018-02-23,368.6325044363659
503,145.7199,2018-02-26,144.02168707768553
504,24.74,2018-02-27,24.964668725731784
505,178.38,2018-02-28,177.9008509003449
506,33.16,2018-03-01,33.1237227048986
507,22.3,2018-03-02,22.71693988774797
508,317.25,2018-03-05,319.8789409303706
509,248.35,2018-03-06,247.22298177306448
510,22.97,2018-03-07,22.85406198984255
511,215.94,2018-03-08,217.2187109173583
512,24.39,2018-03-09,23.924766091689136
513,27.88,2018-03-12,27.799724627611802
514,248.4,2018-03-13,245.12266614518774
515,26.66,2018-03-14,27.172593633313696
516,17.9,2018-03-15,18.165239031043434
517,117.82,2018-03-16,118.81616354882397
518,305.72,2018-03-19,301.6850400652949
519,121.61,2018-03-20,119.94697174125622
520,256.29,2018-03-21,257.08214001655153
521,220.97,2018-03-22,220.65861846101404
522,121.7,2018-03-23,120.58193170590539
523,162.17,2018-03-26,163.637771243032
524,203.56,2018-03-27,204.1115601711827
525,194.73,2018-03-28,196.72354468198455
526,29.29,2018-03-29,29.26867726498311
527,244.35,2018-04-02,243.04344316423527
528,221.53,2018-04-03,223.11855801059573
529,20.05,2018-04-04,20.216409621389047
530,349.93,2018-04-05,353.58596012495434
531,251.47,2018-04-06,251.82451492129258
532,250.03,2018-04-09,247.39405957151445
533,245.57,2018-04-10,246.4637380016589
534,103.39,2018-04-11,101.44854764085065
535,316.81,2018-04-12,313.50033013105235
536,243.76,2018-04-13,243.7218943620315
537,233.39,2018-04-16,233.11130167746734
538,199.56,2018-04-17,198.828833851904
539,140.48,2018-04-18,142.21009171462907
540,22.73,2018-04-19,22.63953536439086
541,206.79,2018-04-20,205.30592539713464
542,248.48,2018-04-23,248.69472978710672
543,180.98,2018-04-24,178.24694136469532
544,28.51,2018-04-25,28.427206602706264
545,230.03,2018-04-26,229.36500058236948
546,20.45,2018-04-27,20.357455856065243
547,33.22,2018-04-30,32.9977838944931
548,257.77,2018-05-01,256.3858402574401
549,28.06,2018-05-02,27.825738840118603
550,340.37,2018-05-03,339.0045514198154
551,19.89,2018-05-04,20.403960635535412
552,29.55,2018-05-07,29.00395676069965
553,29.12,2018-05-08,29.783505917314443
554,27.12,2018-05-09,27.395165070181434
555,311.3,2018-05-10,307.6562905128894
556,235.34,2018-05-11,232.4644248656316
557,33.59,2018-05-14,33.159223329884924
558,203.1,2018-05-15,206.16876316709104
559,20.95,2018-05-16,20.502112778001617
560,218.79,2018-05-17,220.72120560839988
561,352.93,2018-05-18,353.12304365899877
562,221.67,2018-05-21,223.1231299420395
563,325.26,2018-05-22,326.8510840951179
564,152.44,2018-05-23,154.02713094985677
565,28.41,2018-05-24,28.348115365015254
566,251.86,2018-05-25,254.3048751736619
567,266.79,2018-05-29,265.46544465663493
568,31.66,2018-05-30,31.918738665688338
569,300.93,2018-05-31,306.1272717166212
570,27.66,2018-06-01,27.29654764434298
571,37.69,2018-06-04,37.69624166123728
572,251.08,2018-06-05,249.881269990443
573,241.22,2018-06-06,240.60292267245995
574,33.62,2018-06-07,33.59591038563542
575,229.77,2018-06-08,232.96509408682562
576,227.06,2018-06-11,228.7922299201623
577,201.72,2018-06-12,201.96224825841068
578,219.53,2018-06-13,220.59671954429245
579,38.01,2018-06-14,38.21954185647809
580,229.3,2018-06-15,228.53036537387055
581,323.66,2018-06-18,320.5353847685925
582,30.3,2018-06-19,30.29681894858065
583,34.94,2018-06-20,34.65280839980602
584,34.65,2018-06-21,34.504522375196714
585,31.6,2018-06-22,30.975857942438097
586,34.19,2018-06-25,34.11651891338239
587,19.03,2018-06-26,18.994963600770618
588,222.26,2018-06-27,221.53570272126424
589,194.3,2018-06-28,193.70454320756613
590,22.82,2018-06-29,23.08450216383126
591,299.3,2018-07-02,301.99348903040953
592,170.01,2018-07-03,170.52436208425368
593,201.04,2018-07-05,202.47269418299095
594,38.16,2018-07-06,37.803465461050735
595,29.02,2018-07-09,29.25517795061471
596,34.53,2018-07-10,34.56742653269056
597,31.34,2018-07-11,30.791348615421228
598,27.8,2018-07-12,27.92115687068444
599,27.24,2018-07-13,27.4702031045898
600,329.1,2018-07-16,327.8669943420302
601,55.51,2018-07-17,56.74335226965211
602,263.86,2018-07-18,263.6912021916956
603,33.15,2018-07-19,33.54072824591533
604,166.97,2018-07-20,166.67789583131707
605,203.6,2018-07-23,205.94970457502768
606,203.77,2018-07-24,204.43270192223818
607,208.29,2018-07-25,212.24177181390047
608,32.24,2018-07-26,32.73943689479097
609,150.47,2018-07-27,158.2484462980799
